	TP53	PIK3CA	MYC	CCND1	ERBB2	PIK3R1	MAX	ITIH1	RB1	CDH1	EGFR	MCL1	MYST1	NLRC4	BRCA1	CTNNB1	PTEN	TYRP1	RNASEN	ERBB3	FOXA1	ATXN1	CDKN1B	APC	VAV2	GCN1L1	VCAN	TERT	SP1	SUPT6H	E2F1	ANKS1B	CRK	AKT1	MYB	ATM	IKBKB	CDC42	ONECUT1	CTNNA1	IREB2	MAPK14	CCNE1	ABL1	AGAP2	PDGFRB	SMAD4	RHOA	SETDB1	PRDM1	AR	MAP3K1	IGF1R	TTN	HDAC1	ESR1	GRB2	SMAD3	SOS1	MTOR	TNIK	PLCG1	GATA3	NCOR1	FYN	ITGB4	MACF1	TAF4B	SMAD2	RAC1	ERBB4	JAK1	ITGB3	SRC	NRXN1	MAPK6	NFKB1	RELN	MET	CACNA1A	MYO16	TRRAP	TNS3	DISC1	NFYC	CHD3	JUN	ITGA6	NCK1	RIF1	PAK1	JAK2	OMA1	NRCAM	IRS4	RANBP2	SIPA1L1	COL18A1	ITGB2	MAGI3	INTS4	PMS2	APOB	HSPA12A	PTPN12	HUWE1	DAB1	ITGAM	CDKN1A	PDZD2	SMAD9	CDC5L	SYNE1	MLL3	SETD7	CHGB	HGS	EPB41L1	ATN1	DST	MAP2K4	ESR2	TSC22D1	NOTCH1	TK1	DLG1	CREBBP	PTPRB	STAT3	ATXN7	PPP1CA	DSCAML1	TAF1	TSC2	HTT	NEB	PLXNB3	LPA	BCAR1	BARD1	PTPRJ	USP7	CDKN2A	UBQLN4	TBC1D4	GRIN2B	JAK3	AKAP13	TLN1	TRAF6	UBE2I	CELSR3	GFI1B	LRP1	ATR	PLK3	DMD	STAT6	CRMP1	WNK1	SPEN	KDR	MAGI2	PTPRG	ITGAV	MRE11A	ITGB1	BCAR3	CTNND1	SMAD5	SF3B1	LYN	SKIL	NBN	DNTT	ZFP36L1	PPARG	ABL2	CREB1	SYNGAP1	GSK3B	PRKDC	REL	NOTCH3	ZHX1	ATF7IP	AXIN1	GRIN2A	MEGF8	SIN3A	GOLGA2	TRIM28	TGFA	EGF	ARNT	RANBP10	PLXND1	NEDD9	PRPF40A	TOPBP1
257	193	38	41	-1	-1	117	-1	78	-1	-1	137	-1	-1	-1	-1	162	-1	-1	-1	-1	77	94	-1	9	-1	-1	-1	101	163	-1	-1	-1	18	-1	16	-1	-1	158	-1	183	-1	-1	-1	108	-1	-1	-1	27	-1	-1	-1	113	-1	-1	-1	-1	61	-1	-1	-1	26	30	-1	-1	85	-1	153	-1	182	159	-1	-1	-1	192	109	-1	143	-1	-1	140	-1	-1	-1	24	-1	-1	-1	-1	126	-1	90	-1	-1	-1	-1	-1	111	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	164	-1	116	131	99	-1	-1	-1	-1	-1	-1	-1	-1	171	12	-1	-1	168	-1	-1	-1	-1	132	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	119	-1	10	-1	-1	-1	-1	-1	-1	151	-1	-1	-1	-1	-1	-1	123	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	17	-1	-1	-1	29	-1	-1	-1	-1	-1	-1	-1	-1	-1	173	-1	150	6	-1	-1	-1	-1	69	-1	-1	32	-1	-1	-1	-1	50	-1
258	128	-1	20	-1	-1	-1	82	-1	33	-1	-1	-1	-1	-1	71	-1	-1	-1	-1	-1	-1	17	115	42	-1	-1	-1	-1	-1	-1	-1	-1	106	35	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	122	-1	-1	-1	-1	-1	-1	-1	-1	54	-1	-1	-1	-1	-1	-1	-1	170	-1	38	-1	-1	-1	-1	-1	-1	-1	64	-1	-1	137	78	108	-1	-1	-1	185	-1	-1	-1	-1	-1	-1	183	-1	-1	-1	-1	-1	113	-1	93	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	140	-1	-1	-1	-1	44	-1	-1	10	-1	-1	48	-1	-1	143	-1	-1	135	-1	9	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	63	68	65	-1	-1	-1	159	-1	-1	157	-1	-1	-1	-1	34	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	105	-1	-1	-1	89	-1	-1	-1	-1	-1	30	-1	-1	154	-1	-1	-1	-1	80	-1	-1	121	129	166	-1	-1	23	-1
259	195	-1	39	-1	121	116	103	-1	-1	-1	153	-1	-1	-1	-1	-1	-1	-1	-1	65	-1	145	-1	16	3	-1	-1	-1	-1	-1	31	-1	25	27	107	-1	-1	114	-1	-1	-1	-1	-1	191	-1	-1	-1	128	-1	-1	-1	-1	-1	-1	-1	-1	54	-1	-1	-1	9	135	-1	35	147	-1	17	-1	62	110	-1	-1	-1	177	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	-1	-1	-1	106	100	22	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	37	-1	29	-1	85	0	83	-1	-1	-1	46	-1	-1	-1	-1	69	-1	44	146	-1	-1	-1	-1	143	-1	-1	-1	-1	-1	-1	-1	-1	161	-1	123	-1	-1	86	15	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	49	-1	89	43	-1	-1	105	199	-1	-1	-1	179	-1	-1	-1	-1	-1	-1	-1	-1	-1	58	-1	-1	-1	-1	-1	-1	-1	67	7
260	132	-1	12	-1	27	68	62	-1	195	-1	6	-1	-1	-1	-1	118	-1	-1	-1	30	-1	9	106	11	-1	127	-1	-1	-1	-1	-1	-1	95	36	-1	-1	-1	88	-1	-1	-1	31	-1	35	-1	128	38	16	-1	-1	-1	-1	-1	-1	-1	-1	55	-1	59	-1	-1	137	-1	-1	145	-1	-1	-1	15	134	-1	99	133	-1	-1	-1	-1	175	-1	25	-1	-1	-1	-1	-1	-1	77	-1	155	123	109	-1	-1	-1	64	-1	-1	-1	43	-1	-1	-1	103	-1	108	-1	157	130	39	-1	48	-1	-1	-1	-1	-1	-1	-1	65	-1	-1	56	-1	58	8	23	-1	-1	-1	5	-1	-1	-1	-1	172	-1	-1	74	-1	-1	-1	122	-1	46	-1	-1	-1	-1	-1	-1	-1	196	84	-1	-1	-1	-1	63	81	83	-1	91	-1	-1	-1	-1	-1	-1	70	-1	-1	-1	-1	-1	-1	-1	140	-1	-1	-1	-1	-1	142	-1	-1	-1	-1	-1	-1	-1	53	-1	-1	51	169	-1	-1	-1	-1	-1
261	107	-1	65	-1	-1	90	15	-1	-1	78	-1	-1	-1	-1	-1	140	-1	-1	-1	-1	-1	3	-1	35	101	-1	-1	-1	-1	-1	-1	-1	116	10	-1	-1	188	-1	-1	-1	-1	-1	-1	-1	-1	109	185	196	-1	-1	-1	-1	-1	-1	16	-1	72	-1	-1	-1	25	34	-1	-1	-1	-1	-1	-1	60	98	-1	-1	30	82	-1	104	-1	-1	-1	48	-1	-1	-1	64	-1	45	-1	-1	128	-1	53	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	97	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	27	-1	-1	-1	-1	195	-1	-1	29	-1	-1	-1	-1	-1	100	-1	-1	-1	-1	-1	166	108	61	20	-1	-1	-1	2	70	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	173	-1	-1	-1	-1	-1	-1	-1	133	-1	177	-1	-1	-1	-1	-1	-1	105	143	-1	-1	-1	-1	-1	-1	-1	191	-1
262	47	-1	195	71	127	82	-1	-1	-1	-1	29	-1	-1	-1	-1	6	-1	-1	-1	-1	-1	13	-1	111	-1	-1	-1	-1	-1	-1	-1	-1	11	57	-1	-1	-1	12	-1	30	-1	53	-1	16	-1	-1	18	170	196	-1	-1	-1	-1	-1	-1	-1	36	8	-1	-1	-1	20	-1	-1	140	37	-1	-1	122	106	-1	-1	-1	60	-1	192	-1	-1	63	0	-1	-1	-1	-1	55	-1	83	199	114	-1	94	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	27	-1	-1	-1	-1	-1	-1	-1	14	-1	-1	15	103	-1	-1	-1	120	-1	-1	31	-1	-1	-1	-1	-1	-1	-1	-1	172	-1	-1	-1	-1	193	-1	-1	-1	-1	-1	-1	144	-1	176	-1	-1	-1	-1	-1	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	75	-1	-1	-1	76	-1	-1	-1	25	-1	180	-1	-1	-1	32	-1	-1	-1	-1	-1	-1	-1	40	-1	-1	22	-1	133	-1	-1	70	-1
263	5	-1	77	-1	-1	37	139	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	43	179	-1	56	97	-1	-1	9	-1	-1	-1	-1	102	-1	18	61	-1	-1	-1	-1	-1	67	-1	132	-1	-1	124	116	-1	-1	34	-1	-1	-1	32	58	51	25	-1	-1	161	-1	-1	-1	118	-1	52	-1	60	-1	-1	156	-1	-1	153	24	-1	-1	-1	158	-1	126	-1	29	-1	-1	41	-1	176	-1	-1	-1	-1	167	-1	-1	-1	46	19	157	-1	-1	122	-1	-1	-1	-1	121	-1	-1	0	-1	-1	-1	-1	-1	98	-1	127	109	-1	45	-1	-1	-1	-1	-1	-1	-1	-1	68	-1	-1	-1	48	-1	-1	-1	187	-1	-1	31	-1	-1	-1	-1	180	-1	-1	-1	145	-1	-1	-1	-1	-1	-1	125	-1	-1	-1	27	-1	112	-1	-1	-1	-1	148	-1	-1	108	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	171	-1	-1	-1	47	22	16	-1	70	99	-1	-1	-1	-1	-1
264	187	101	20	97	173	98	45	-1	-1	70	191	-1	-1	-1	106	65	-1	-1	-1	68	126	31	95	111	-1	-1	-1	49	-1	-1	-1	-1	67	51	-1	-1	116	93	-1	82	-1	-1	-1	166	-1	-1	17	135	-1	-1	21	-1	-1	-1	0	-1	78	-1	-1	63	-1	14	124	-1	39	-1	-1	-1	22	-1	167	-1	-1	81	-1	40	104	-1	143	34	-1	161	-1	194	-1	-1	-1	-1	33	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	90	-1	-1	-1	-1	-1	-1	-1	136	-1	-1	150	-1	-1	-1	-1	-1	-1	-1	41	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	66	-1	-1	35	-1	-1	-1	-1	107	120	-1	-1	-1	-1	-1	-1	-1	87	-1	-1	-1	-1	-1	-1	-1	117	196	-1	-1	-1	-1	131	-1	-1	-1	-1	64	-1	-1	-1	-1	52	-1	-1	84	-1	-1	-1	-1	12	-1	-1	-1	146	-1	-1	47	152	-1
265	151	35	-1	-1	22	15	37	-1	-1	-1	-1	-1	-1	-1	-1	150	-1	-1	-1	-1	-1	19	-1	133	172	-1	-1	-1	39	-1	-1	-1	147	-1	-1	-1	-1	144	-1	-1	-1	61	-1	-1	-1	-1	31	43	-1	-1	66	-1	-1	-1	21	-1	53	20	-1	-1	197	-1	-1	-1	135	-1	60	-1	183	-1	-1	102	-1	143	-1	156	-1	-1	-1	-1	-1	-1	-1	12	121	-1	-1	-1	126	-1	-1	184	-1	59	-1	-1	-1	-1	18	94	-1	-1	177	-1	-1	-1	-1	11	-1	-1	68	17	-1	-1	-1	155	-1	-1	160	-1	-1	16	-1	-1	164	90	117	54	-1	-1	-1	93	-1	171	26	-1	-1	138	-1	-1	55	-1	-1	89	-1	-1	-1	-1	-1	-1	-1	-1	176	81	-1	-1	-1	173	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	163	-1	-1	-1	-1	119	-1	-1	-1	-1	-1	-1	-1	129	-1	-1	-1	-1	112	-1	-1	-1	58	72	-1	-1	84	-1
266	81	-1	26	137	-1	67	142	-1	-1	-1	28	-1	-1	-1	-1	183	-1	-1	-1	-1	-1	146	-1	16	-1	-1	-1	90	-1	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	110	-1	35	-1	-1	13	-1	-1	-1	-1	-1	-1	-1	128	-1	23	12	-1	59	-1	106	-1	-1	29	-1	31	-1	-1	-1	-1	-1	-1	156	103	-1	64	-1	-1	19	194	-1	-1	131	77	105	-1	-1	129	-1	58	150	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	144	-1	8	-1	69	32	-1	-1	-1	-1	80	-1	11	160	-1	112	-1	-1	70	-1	-1	158	-1	14	162	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	155	-1	55	-1	-1	-1	-1	-1	-1	34	-1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	111	91	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	170	-1	-1	88	-1	122	-1	-1	-1	-1	-1	-1	-1	-1	-1
267	111	-1	187	-1	-1	126	43	-1	-1	-1	-1	-1	-1	-1	104	-1	-1	-1	-1	-1	-1	74	-1	66	21	-1	-1	-1	-1	-1	-1	-1	64	-1	-1	-1	-1	183	-1	-1	-1	113	106	2	-1	-1	78	14	-1	-1	-1	-1	-1	-1	-1	-1	3	20	-1	-1	-1	-1	-1	-1	13	-1	36	-1	11	-1	-1	-1	-1	199	57	182	55	146	-1	44	89	-1	-1	-1	26	35	-1	-1	6	-1	101	62	-1	198	-1	48	169	-1	-1	-1	-1	-1	-1	-1	-1	-1	94	-1	-1	-1	141	81	-1	-1	-1	-1	-1	-1	142	-1	-1	16	124	-1	-1	-1	-1	-1	170	176	174	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	175	-1	-1	-1	125	-1	-1	-1	-1	-1	25	-1	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	83	-1	-1	-1	-1	-1	5	-1	-1	47	-1	-1	-1	-1	171	-1	-1	-1	70	-1	-1	-1	131	-1
268	11	-1	128	-1	-1	31	8	-1	-1	-1	-1	-1	-1	-1	171	-1	-1	-1	-1	-1	178	108	-1	13	-1	-1	-1	-1	-1	-1	-1	-1	187	-1	-1	-1	-1	190	-1	-1	-1	-1	-1	-1	-1	-1	127	101	-1	-1	-1	138	-1	-1	-1	-1	17	-1	-1	-1	-1	159	-1	54	160	-1	50	-1	32	-1	-1	-1	53	-1	52	40	47	-1	124	16	166	-1	-1	191	-1	97	-1	-1	142	-1	-1	-1	-1	-1	-1	83	150	-1	29	-1	-1	104	87	-1	-1	-1	-1	110	94	18	35	-1	-1	-1	-1	-1	-1	-1	25	154	-1	14	-1	-1	-1	-1	-1	-1	-1	92	-1	-1	192	-1	-1	-1	-1	148	-1	-1	33	-1	-1	165	-1	-1	-1	-1	-1	141	-1	133	91	-1	-1	10	-1	167	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77	-1	-1	188	-1	-1	-1	-1	-1	59	-1	-1	-1	194	-1	-1	58	-1	-1	-1	-1	143	-1	-1	-1	19	-1	-1	-1	81	-1
269	153	-1	175	99	141	12	133	-1	-1	-1	61	-1	-1	-1	-1	-1	-1	-1	-1	30	-1	0	-1	-1	45	-1	-1	-1	-1	-1	-1	-1	36	15	16	69	-1	70	-1	-1	-1	185	-1	4	-1	67	87	54	143	-1	-1	-1	-1	-1	44	49	17	-1	196	-1	-1	-1	172	-1	43	-1	-1	-1	171	96	-1	-1	-1	97	-1	-1	-1	-1	-1	20	-1	-1	-1	167	63	3	-1	91	48	-1	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	107	-1	-1	194	-1	-1	89	-1	-1	-1	-1	-1	156	-1	5	-1	-1	1	-1	-1	13	-1	-1	180	71	-1	-1	-1	-1	-1	78	-1	-1	-1	-1	-1	83	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	174	-1	-1	-1	-1	18	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	192	-1	-1	-1	-1	-1	-1	-1	-1	-1	125	-1	114	92	-1	-1	-1	-1	115	-1	-1	8	35	154	-1	-1	177	-1
270	57	42	-1	-1	-1	53	-1	-1	-1	91	20	-1	176	-1	-1	107	-1	-1	-1	61	-1	90	120	103	-1	-1	-1	-1	-1	-1	-1	-1	11	144	129	-1	-1	79	-1	-1	-1	31	-1	59	-1	104	140	78	75	-1	10	195	-1	-1	-1	-1	63	-1	32	196	-1	7	-1	-1	56	-1	-1	-1	145	62	-1	121	-1	100	-1	187	-1	169	-1	73	-1	-1	-1	198	132	-1	110	-1	4	84	51	-1	-1	-1	-1	67	-1	-1	-1	-1	-1	-1	-1	-1	163	-1	-1	-1	-1	-1	99	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	29	-1	-1	76	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	86	-1	5	-1	-1	-1	160	-1	-1	-1	116	-1	-1	-1	-1	-1	-1	77	36	-1	69	-1	-1	-1	-1	-1	-1	-1	127	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	28	-1	-1	-1	-1	111	-1	-1	21	45	-1	-1	-1	-1	-1
271	-1	-1	-1	-1	-1	154	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	54	-1	190	-1	87	19	-1	-1	-1	73	-1	-1	-1	27	-1	-1	-1	-1	152	-1	-1	-1	174	-1	124	-1	91	8	14	-1	-1	-1	-1	-1	-1	92	-1	50	-1	-1	-1	107	39	188	177	125	127	0	-1	-1	47	-1	187	100	168	148	32	-1	-1	81	61	-1	-1	-1	7	-1	-1	-1	-1	143	166	52	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	65	182	101	173	-1	-1	-1	17	-1	-1	111	-1	-1	53	132	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	126	-1	-1	105	-1	189	55	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	25	-1	-1	-1	15	-1	-1	-1	-1	24	-1	-1	-1	-1	-1	23	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	110	20	137	-1	-1	-1	28	-1	-1	99	16	185	192	-1	9	-1
272	181	-1	-1	-1	19	165	-1	-1	28	91	170	-1	-1	-1	-1	23	-1	-1	-1	151	-1	14	-1	22	-1	-1	-1	-1	-1	-1	-1	-1	9	-1	-1	-1	-1	78	-1	44	-1	1	-1	37	-1	-1	87	132	-1	-1	-1	102	-1	-1	-1	-1	39	12	-1	-1	51	113	-1	-1	45	-1	74	-1	5	187	-1	-1	-1	121	-1	178	-1	-1	-1	152	-1	-1	-1	126	-1	-1	-1	-1	75	-1	-1	33	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	130	-1	-1	-1	26	-1	-1	-1	-1	-1	69	-1	32	40	-1	7	-1	38	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	86	-1	-1	-1	-1	147	-1	114	-1	-1	180	-1	-1	-1	-1	-1	163	-1	-1	-1	-1	129	-1	-1	-1	-1	-1	-1	143	-1	-1	-1	-1	-1	-1	70	77	-1	-1	-1	150	122	-1	-1	-1	-1	-1	-1	-1	10	-1	-1	-1	-1	104	-1	-1	-1	-1	-1	-1	-1	-1	-1
273	198	-1	-1	-1	42	156	-1	-1	115	-1	78	-1	-1	-1	-1	-1	-1	-1	-1	66	23	36	-1	51	-1	-1	-1	-1	-1	-1	-1	-1	97	-1	-1	-1	-1	133	-1	142	-1	91	-1	6	-1	-1	103	164	80	-1	117	-1	-1	-1	104	131	4	-1	-1	-1	-1	-1	-1	79	43	-1	-1	-1	37	-1	-1	180	-1	153	-1	83	63	-1	89	17	-1	-1	-1	-1	-1	-1	-1	-1	119	93	-1	71	-1	-1	-1	144	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	33	-1	-1	-1	-1	85	-1	-1	11	197	-1	9	21	-1	39	-1	-1	-1	59	74	-1	-1	-1	-1	-1	-1	170	-1	-1	-1	76	135	-1	31	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	49	-1	-1	-1	150	-1	-1	-1	-1	-1	-1	-1	-1	12	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	190	-1	-1	-1	187	159	-1	-1	22	-1	-1	-1	-1	116	-1
274	152	-1	-1	-1	128	85	-1	-1	-1	33	62	-1	-1	-1	-1	89	-1	-1	-1	54	-1	24	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	18	7	61	-1	-1	196	-1	21	-1	-1	-1	11	-1	-1	175	121	-1	-1	-1	-1	179	-1	-1	80	35	-1	51	-1	-1	19	-1	-1	40	-1	140	-1	22	108	-1	-1	-1	31	-1	-1	-1	69	91	49	-1	90	-1	150	-1	-1	-1	-1	78	38	125	-1	-1	45	-1	-1	-1	-1	-1	53	-1	-1	-1	-1	-1	-1	-1	-1	185	-1	3	44	-1	-1	-1	165	-1	-1	4	-1	-1	20	-1	106	171	-1	-1	-1	-1	23	103	46	-1	-1	101	-1	-1	-1	28	-1	-1	-1	-1	72	-1	-1	-1	-1	-1	-1	-1	190	138	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	192	-1	-1	-1	154	-1	-1	-1	194	-1	-1	-1	-1	-1	-1	181	-1	-1	170	-1	-1	-1	-1	-1	-1	-1	73	-1
275	60	-1	80	-1	107	-1	16	-1	56	-1	191	-1	-1	-1	-1	18	-1	-1	-1	43	-1	10	-1	4	57	-1	-1	-1	77	-1	-1	-1	-1	32	-1	-1	-1	68	-1	-1	-1	25	-1	139	-1	-1	11	161	-1	-1	28	-1	-1	-1	-1	-1	89	-1	-1	61	13	-1	-1	-1	134	-1	-1	-1	148	-1	-1	-1	112	-1	-1	-1	-1	-1	-1	129	-1	-1	137	12	-1	-1	-1	-1	154	96	162	-1	-1	-1	-1	115	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	114	-1	45	-1	8	31	-1	-1	-1	138	-1	-1	-1	-1	-1	15	-1	-1	159	-1	-1	-1	-1	74	-1	-1	136	-1	47	-1	-1	-1	-1	-1	-1	126	-1	119	199	-1	-1	-1	108	-1	-1	109	-1	-1	-1	-1	-1	-1	-1	-1	-1	44	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	27	124	-1	-1	153	-1	50	-1	164	-1	-1	-1	-1	-1	-1	-1	-1	-1	66	82	-1	-1	41	-1	-1	-1	198	-1
276	160	75	-1	144	-1	188	-1	-1	169	-1	-1	-1	-1	-1	-1	33	-1	-1	-1	-1	-1	178	-1	112	-1	-1	-1	-1	73	-1	185	-1	95	170	-1	-1	-1	184	-1	-1	-1	-1	-1	-1	-1	76	23	-1	47	-1	-1	-1	-1	-1	-1	-1	74	143	-1	-1	-1	-1	-1	-1	153	-1	-1	-1	26	-1	-1	-1	-1	189	-1	191	-1	-1	-1	1	-1	-1	-1	90	183	-1	-1	-1	134	-1	43	-1	-1	-1	-1	-1	-1	-1	46	-1	71	-1	-1	-1	20	-1	190	94	12	102	5	-1	-1	-1	-1	155	108	-1	42	-1	164	34	18	-1	111	-1	-1	-1	177	-1	122	-1	-1	-1	-1	-1	-1	-1	128	-1	121	-1	-1	106	29	-1	-1	-1	-1	126	140	-1	172	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	57	-1	-1	-1	-1	-1	39	-1	-1	-1	93	-1	50	-1	-1	-1	28	-1	-1	9	-1	-1	-1	-1	25	-1	-1	-1	15	99	-1	-1	135	-1
277	96	153	-1	-1	180	19	-1	-1	88	2	16	-1	-1	-1	72	39	-1	-1	-1	-1	61	20	74	102	-1	-1	-1	-1	-1	-1	-1	-1	15	-1	-1	-1	-1	87	-1	5	-1	99	-1	127	-1	-1	84	14	-1	-1	-1	-1	-1	-1	-1	3	83	-1	-1	-1	23	38	-1	57	92	-1	-1	-1	191	147	-1	51	186	165	-1	175	-1	-1	-1	70	-1	-1	-1	18	-1	-1	-1	-1	169	52	32	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	114	-1	-1	122	-1	-1	-1	-1	-1	149	-1	64	-1	-1	21	-1	-1	172	42	-1	-1	-1	54	196	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	138	-1	-1	-1	-1	-1	174	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	71	182	-1	-1	93	-1	-1	-1	184	-1	-1	-1	-1	-1	-1	-1	100	-1	-1	-1	189	13	-1	-1	-1	-1	106	-1	-1	142	-1	-1	-1	-1	34	-1
278	141	-1	90	-1	145	156	23	-1	-1	-1	20	-1	-1	-1	-1	39	-1	-1	-1	-1	-1	154	-1	13	-1	-1	-1	-1	-1	-1	116	-1	76	-1	-1	-1	-1	-1	-1	-1	-1	55	-1	63	-1	193	0	-1	-1	-1	-1	-1	-1	-1	-1	74	61	1	89	-1	75	26	-1	-1	138	-1	106	-1	17	-1	-1	25	108	117	-1	51	-1	-1	91	-1	-1	196	-1	47	-1	-1	68	-1	134	-1	21	122	-1	-1	-1	-1	-1	-1	-1	-1	102	-1	-1	-1	127	-1	-1	-1	-1	-1	5	197	-1	-1	-1	-1	4	-1	78	-1	-1	125	-1	109	178	-1	-1	-1	-1	-1	82	-1	-1	-1	96	-1	-1	-1	-1	-1	175	-1	-1	135	111	-1	-1	-1	-1	37	97	-1	-1	-1	30	-1	-1	171	-1	-1	-1	-1	-1	-1	115	-1	104	-1	-1	92	-1	-1	83	-1	-1	-1	124	-1	33	-1	-1	-1	-1	-1	112	34	159	-1	-1	-1	14	-1	-1	177	56	-1	-1	-1	7	-1
279	126	-1	24	-1	-1	139	134	-1	-1	-1	164	-1	-1	-1	-1	-1	-1	-1	-1	40	84	193	-1	101	146	-1	-1	-1	-1	-1	-1	-1	104	13	-1	-1	-1	115	-1	-1	-1	16	-1	30	-1	-1	11	131	192	-1	-1	-1	-1	-1	64	39	51	166	-1	-1	-1	43	-1	-1	53	-1	189	-1	66	154	-1	-1	-1	196	-1	-1	-1	-1	93	68	-1	-1	-1	-1	-1	-1	-1	-1	175	-1	121	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98	-1	159	-1	12	-1	-1	-1	-1	-1	63	-1	123	-1	-1	23	-1	-1	6	-1	45	-1	97	-1	-1	-1	-1	-1	28	-1	-1	-1	-1	-1	-1	-1	-1	61	-1	-1	3	-1	-1	-1	-1	-1	111	-1	-1	-1	-1	143	38	-1	-1	-1	-1	-1	-1	94	-1	-1	-1	-1	-1	55	182	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20	-1	-1	-1	-1	176	-1	-1	-1	-1	-1	-1	-1	125	-1
